Number of tests,9/18/20,"5,501"
Number of tests,9/19/20,"2,717"
Number of tests,9/20/20,"2,816"
Number of tests,9/21/20,"5,972"
Number of tests,9/22/20,"5,286"
Number of tests,9/23/20,"5,227"
Number of tests,9/24/20,"5,884"
Number of student tests,9/18/20,"4,374"
Number of student tests,9/19/20,"2,624"
Number of student tests,9/20/20,"2,746"
Number of student tests,9/21/20,"4,872"
Number of student tests,9/22/20,"4,169"
Number of student tests,9/23/20,"3,907"
Number of student tests,9/24/20,"4,741"
Number of employee tests,9/18/20,"1,127"
Number of employee tests,9/19/20,93
Number of employee tests,9/20/20,70
Number of employee tests,9/21/20,"1,100"
Number of employee tests,9/22/20,"1,117"
Number of employee tests,9/23/20,"1,320"
Number of employee tests,9/24/20,"1,143"
"New Confirmed Positive, Total",9/18/20,1
"New Confirmed Positive, Total",9/19/20,0
"New Confirmed Positive, Total",9/20/20,1
"New Confirmed Positive, Total",9/21/20,2
"New Confirmed Positive, Total",9/22/20,1
"New Confirmed Positive, Total",9/23/20,1
"New Confirmed Positive, Total",9/24/20,0
Number of tests,Total,"33,403"
Number of student tests,Total,"27,433"
Number of employee tests,Total,"5,970"
"New Confirmed Positive, Total",Total,6
