Number of tests,9/11/20,"5,135"
Number of tests,9/12/20,"2,793"
Number of tests,9/13/20,"2,924"
Number of tests,9/14/20,"5,987"
Number of tests,9/15/20,"5,231"
Number of tests,9/16/20,"4,981"
Number of tests,9/17/20,"5,528"
Number of student tests,9/11/20,"4,280"
Number of student tests,9/12/20,"2,715"
Number of student tests,9/13/20,"2,881"
Number of student tests,9/14/20,"4,915"
Number of student tests,9/15/20,"4,229"
Number of student tests,9/16/20,"3,744"
Number of student tests,9/17/20,"4,565"
Number of employee tests,9/11/20,855
Number of employee tests,9/12/20,78
Number of employee tests,9/13/20,43
Number of employee tests,9/14/20,"1,072"
Number of employee tests,9/15/20,"1,002"
Number of employee tests,9/16/20,"1,237"
Number of employee tests,9/17/20,963
"New Confirmed Positive, Total",9/11/20,4
"New Confirmed Positive, Total",9/12/20,3
"New Confirmed Positive, Total",9/13/20,0
"New Confirmed Positive, Total",9/14/20,0
"New Confirmed Positive, Total",9/15/20,0
"New Confirmed Positive, Total",9/16/20,1
"New Confirmed Positive, Total",9/17/20,0
Number of tests,Total,"32,579"
Number of student tests,Total,"27,329"
Number of employee tests,Total,"5,250"
"New Confirmed Positive, Total",Total,8
