Number of tests,10/14/2020,"5,230"
Number of tests,10/15/2020,"5,955"
Number of tests,10/16/2020,"5,852"
Number of tests,10/17/2020,"2,878"
Number of tests,10/18/2020,"2,932"
Number of tests,10/19/2020,"6,259"
Number of tests,10/20/2020,"5,659"
Number of student tests,10/14/2020,"3,855"
Number of student tests,10/15/2020,"4,867"
Number of student tests,10/16/2020,"4,597"
Number of student tests,10/17/2020,"2,748"
Number of student tests,10/18/2020,"2,828"
Number of student tests,10/19/2020,"5,057"
Number of student tests,10/20/2020,"4,418"
Number of employee tests,10/14/2020,"1,375"
Number of employee tests,10/15/2020,"1,088"
Number of employee tests,10/16/2020,"1,255"
Number of employee tests,10/17/2020,130
Number of employee tests,10/18/2020,104
Number of employee tests,10/19/2020,"1,202"
Number of employee tests,10/20/2020,"1,241"
"New Confirmed Positive, Total",10/14/2020,2
"New Confirmed Positive, Total",10/15/2020,3
"New Confirmed Positive, Total",10/16/2020,1
"New Confirmed Positive, Total",10/17/2020,1
"New Confirmed Positive, Total",10/18/2020,0
"New Confirmed Positive, Total",10/19/2020,3
"New Confirmed Positive, Total",10/20/2020,0
Number of tests,Total,"34,765"
Number of student tests,Total,"28,370"
Number of employee tests,Total,"6,395"
"New Confirmed Positive, Total",Total,10
