Number of tests,09/01/2020,"1,213"
Number of tests,09/02/2020,348
Number of tests,09/03/2020,"4,621"
Number of tests,09/04/2020,"4,954"
Number of tests,09/05/2020,"2,840"
Number of tests,09/06/2020,"2,893"
Number of tests,09/07/2020,"5,081"
Number of student tests,09/01/2020,"1,125"
Number of student tests,09/02/2020,317
Number of student tests,09/03/2020,"4,213"
Number of student tests,09/04/2020,"4,094"
Number of student tests,09/05/2020,"2,772"
Number of student tests,09/06/2020,"2,855"
Number of student tests,09/07/2020,"4,409"
Number of employee tests,09/01/2020,88
Number of employee tests,09/02/2020,31
Number of employee tests,09/03/2020,408
Number of employee tests,09/04/2020,860
Number of employee tests,09/05/2020,68
Number of employee tests,09/06/2020,38
Number of employee tests,09/07/2020,672
"New Confirmed Positive, Total",09/01/2020,7
"New Confirmed Positive, Total",09/02/2020,12
"New Confirmed Positive, Total",09/03/2020,12
"New Confirmed Positive, Total",09/04/2020,14
"New Confirmed Positive, Total",09/05/2020,6
"New Confirmed Positive, Total",09/06/2020,5
"New Confirmed Positive, Total",09/07/2020,6
Number of tests,Total,"21,950"
Number of student tests,Total,"19,785"
Number of employee tests,Total,"2,165"
"New Confirmed Positive, Total",Total,62
