Number of tests,11/12/20,"5,802"
Number of tests,11/13/20,"5,966"
Number of tests,11/14/20,"2,878"
Number of tests,11/15/20,"2,800"
Number of tests,11/16/20,"5,883"
Number of tests,11/17/20,"5,185"
Number of tests,11/18/20,"4,963"
Number of student tests,11/12/20,"4,670"
Number of student tests,11/13/20,"4,542"
Number of student tests,11/14/20,"2,714"
Number of student tests,11/15/20,"2,688"
Number of student tests,11/16/20,"4,532"
Number of student tests,11/17/20,"3,958"
Number of student tests,11/18/20,"3,579"
Number of employee tests,11/12/20,"1,132"
Number of employee tests,11/13/20,"1,424"
Number of employee tests,11/14/20,164
Number of employee tests,11/15/20,112
Number of employee tests,11/16/20,"1,351"
Number of employee tests,11/17/20,"1,227"
Number of employee tests,11/18/20,"1,384"
"New Confirmed Positive, Total",11/12/20,14
"New Confirmed Positive, Total",11/13/20,9
"New Confirmed Positive, Total",11/14/20,6
"New Confirmed Positive, Total",11/15/20,2
"New Confirmed Positive, Total",11/16/20,2
"New Confirmed Positive, Total",11/17/20,1
"New Confirmed Positive, Total",11/18/20,0
Number of tests,Total,"33,477"
Number of student tests,Total,"26,683"
Number of employee tests,Total,"6,794"
New confirmed positives,Total,34
